Company;Model;Date;User;Rating;Usage;Review
Lexus;RX;10 Jan 2021;GILLz Gaming;5.0; Daily Commute | Occasional Commute;Good to he gfhfhf v you have a great day at the end of the day before the end of the day before the end of
Lexus;RX;25 Nov 2019;Mr Aaron;3.7; Daily Commute | Occasional Commute | Family Car | Tours ;Just got it yet to be determined..
Lexus;RX;27 Jul 2020;Sai Anirvan;4.7; Family Car | Daily Commute ;great car but desigm can improve
