Company;Model;Date;User;Rating;Usage;Review
Skoda;Kodiaq;24 Mar 2019;Surendran Th..;3.0; Family Car | Daily Commute | Tours ;Support shall develop as there is less on call professional service available. Suspension is getting week within 2 months time as well the steering smoothness is also getting harder
Skoda;Kodiaq;22 Dec 2019;Kaulashwani9..;5.0; Family Car ;Best style car, good feature, safe, value for money
Skoda;Kodiaq;7 Feb 2020;Tina Bains123;5.0; Occasional Commute ;it's a wonderful car,I love it.
